wallet,timestamp,time_utc,side,outcome,price,size,market
wallet_8,1773964003.0,2026-03-19 23:46:43,SELL,Down,0.42,18.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964005.0,2026-03-19 23:46:45,SELL,Down,0.3752377777777778,45.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964005.0,2026-03-19 23:46:45,BUY,Down,0.37,23.67399,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964007.0,2026-03-19 23:46:47,BUY,Down,0.4264,17.73081,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964007.0,2026-03-19 23:46:47,BUY,Down,0.38,17.75022,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964009.0,2026-03-19 23:46:49,SELL,Down,0.41,20.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964009.0,2026-03-19 23:46:49,BUY,Down,0.52,17.71965,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964011.0,2026-03-19 23:46:51,BUY,Down,0.51,20.67214,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964013.0,2026-03-19 23:46:53,SELL,Down,0.41,26.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964017.0,2026-03-19 23:46:57,BUY,Down,0.49,21.65653,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964025.0,2026-03-19 23:47:05,SELL,Up,0.457495652173913,23.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964059.0,2026-03-19 23:47:39,SELL,Down,0.43,18.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964061.0,2026-03-19 23:47:41,SELL,Up,0.47,18.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964061.0,2026-03-19 23:47:41,SELL,Down,0.42,18.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964063.0,2026-03-19 23:47:43,BUY,Down,0.48,17.71965,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964071.0,2026-03-19 23:47:51,SELL,Down,0.44,24.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964109.0,2026-03-19 23:48:29,SELL,Up,0.47,18.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964111.0,2026-03-19 23:48:31,SELL,Up,0.43,21.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964123.0,2026-03-19 23:48:43,BUY,Up,0.55,18.70904,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964125.0,2026-03-19 23:48:45,SELL,Down,0.39,18.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964147.0,2026-03-19 23:49:07,SELL,Down,0.32,18.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964157.0,2026-03-19 23:49:17,SELL,Down,0.26,21.0,"Bitcoin Up or Down - March 19, 7:45PM-7:50PM ET"
wallet_8,1773964205.0,2026-03-19 23:50:05,SELL,Up,0.5,5.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964215.0,2026-03-19 23:50:15,SELL,Down,0.44,18.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964221.0,2026-03-19 23:50:21,BUY,Down,0.53,14.76731,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964239.0,2026-03-19 23:50:39,SELL,Up,0.47,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964243.0,2026-03-19 23:50:43,SELL,Up,0.43,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964247.0,2026-03-19 23:50:47,SELL,Up,0.34,20.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964247.0,2026-03-19 23:50:47,SELL,Up,0.34,32.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964247.0,2026-03-19 23:50:47,BUY,Up,0.37,16.76908,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964263.0,2026-03-19 23:51:03,BUY,Up,0.46,14.76862,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964265.0,2026-03-19 23:51:05,BUY,Up,0.47,14.76731,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964269.0,2026-03-19 23:51:09,BUY,Up,0.496875,15.75002,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964285.0,2026-03-19 23:51:25,SELL,Up,0.41,18.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964313.0,2026-03-19 23:51:53,SELL,Up,0.31,18.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964313.0,2026-03-19 23:51:53,SELL,Up,0.31,22.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964315.0,2026-03-19 23:51:55,SELL,Up,0.25,18.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964315.0,2026-03-19 23:51:55,SELL,Up,0.26,20.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964317.0,2026-03-19 23:51:57,BUY,Up,0.3,17.80155,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964327.0,2026-03-19 23:52:07,BUY,Up,0.38,17.75022,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964327.0,2026-03-19 23:52:07,BUY,Up,0.36,17.76113,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964329.0,2026-03-19 23:52:09,BUY,Up,0.42,17.73297,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964357.0,2026-03-19 23:52:37,SELL,Up,0.31,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964363.0,2026-03-19 23:52:43,BUY,Up,0.41,18.72206,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964375.0,2026-03-19 23:52:55,BUY,Up,0.47,15.7518,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964389.0,2026-03-19 23:53:09,BUY,Up,0.48,15.7508,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964403.0,2026-03-19 23:53:23,SELL,Down,0.43,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964405.0,2026-03-19 23:53:25,SELL,Down,0.35,17.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964407.0,2026-03-19 23:53:27,SELL,Down,0.34,18.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964411.0,2026-03-19 23:53:31,BUY,Down,0.42,14.77748,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964429.0,2026-03-19 23:53:49,SELL,Down,0.26,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964429.0,2026-03-19 23:53:49,SELL,Down,0.25,19.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964431.0,2026-03-19 23:53:51,SELL,Down,0.18,17.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964439.0,2026-03-19 23:53:59,SELL,Down,0.12,16.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964445.0,2026-03-19 23:54:05,BUY,Down,0.23,16.86671,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964451.0,2026-03-19 23:54:11,SELL,Down,0.1,20.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964463.0,2026-03-19 23:54:23,SELL,Down,0.05,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964467.0,2026-03-19 23:54:27,SELL,Down,0.03,22.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964489.0,2026-03-19 23:54:49,SELL,Down,0.16,24.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964491.0,2026-03-19 23:54:51,SELL,Down,0.18,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964491.0,2026-03-19 23:54:51,SELL,Down,0.12,16.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964493.0,2026-03-19 23:54:53,SELL,Down,0.1,16.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964497.0,2026-03-19 23:54:57,SELL,Down,0.08,15.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964497.0,2026-03-19 23:54:57,SELL,Down,0.08,17.0,"Bitcoin Up or Down - March 19, 7:50PM-7:55PM ET"
wallet_8,1773964505.0,2026-03-19 23:55:05,SELL,Up,0.5,25.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964509.0,2026-03-19 23:55:09,BUY,Up,0.54,14.76862,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964517.0,2026-03-19 23:55:17,SELL,Down,0.4,16.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964519.0,2026-03-19 23:55:19,SELL,Down,0.39,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964521.0,2026-03-19 23:55:21,SELL,Down,0.35,16.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964521.0,2026-03-19 23:55:21,SELL,Down,0.36,16.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964523.0,2026-03-19 23:55:23,SELL,Down,0.26,25.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964523.0,2026-03-19 23:55:23,SELL,Down,0.24,18.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964523.0,2026-03-19 23:55:23,SELL,Down,0.26,16.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964523.0,2026-03-19 23:55:23,SELL,Down,0.24,5.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964525.0,2026-03-19 23:55:25,SELL,Down,0.24,19.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964527.0,2026-03-19 23:55:27,BUY,Down,0.27,16.8349,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964529.0,2026-03-19 23:55:29,BUY,Down,0.27,14.85432,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964529.0,2026-03-19 23:55:29,BUY,Down,0.31334,14.82641,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964531.0,2026-03-19 23:55:31,BUY,Down,0.33,15.80446,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964533.0,2026-03-19 23:55:33,SELL,Down,0.3,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964535.0,2026-03-19 23:55:35,BUY,Down,0.37,14.79625,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964535.0,2026-03-19 23:55:35,BUY,Down,0.37,14.79625,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964543.0,2026-03-19 23:55:43,SELL,Down,0.32866666666666666,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964551.0,2026-03-19 23:55:51,BUY,Down,0.38,14.79185,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964557.0,2026-03-19 23:55:57,BUY,Down,0.44,15.75715,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964559.0,2026-03-19 23:55:59,BUY,Down,0.46,17.72234,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964561.0,2026-03-19 23:56:01,BUY,Down,0.49,17.71898,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964561.0,2026-03-19 23:56:01,SELL,Down,0.46,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964585.0,2026-03-19 23:56:25,SELL,Down,0.34,17.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964585.0,2026-03-19 23:56:25,SELL,Down,0.34,16.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964587.0,2026-03-19 23:56:27,SELL,Down,0.28,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964587.0,2026-03-19 23:56:27,SELL,Down,0.29,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964593.0,2026-03-19 23:56:33,SELL,Down,0.24,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964593.0,2026-03-19 23:56:33,SELL,Down,0.24,15.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964603.0,2026-03-19 23:56:43,SELL,Down,0.21,12.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964603.0,2026-03-19 23:56:43,SELL,Down,0.21,17.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964605.0,2026-03-19 23:56:45,BUY,Down,0.23,11.90591,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964605.0,2026-03-19 23:56:45,BUY,Down,0.24,11.9002,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964627.0,2026-03-19 23:57:07,BUY,Down,0.28,11.87808,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964631.0,2026-03-19 23:57:11,BUY,Down,0.3364285714285714,13.82557,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964631.0,2026-03-19 23:57:11,BUY,Down,0.31,13.83987,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964631.0,2026-03-19 23:57:11,BUY,Down,0.3,11.8677,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964639.0,2026-03-19 23:57:19,BUY,Down,0.38,11.83348,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964639.0,2026-03-19 23:57:19,BUY,Down,0.38,15.77798,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964653.0,2026-03-19 23:57:33,BUY,Down,0.49,11.81265,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964653.0,2026-03-19 23:57:33,BUY,Down,0.49,11.81265,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964655.0,2026-03-19 23:57:35,BUY,Down,0.49,11.81265,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964661.0,2026-03-19 23:57:41,SELL,Up,0.48,14.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964671.0,2026-03-19 23:57:51,BUY,Up,0.5,12.79688,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964671.0,2026-03-19 23:57:51,SELL,Up,0.42,19.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964699.0,2026-03-19 23:58:19,BUY,Up,0.55,11.81624,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964701.0,2026-03-19 23:58:21,SELL,Down,0.44,12.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964717.0,2026-03-19 23:58:37,SELL,Down,0.39,16.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964719.0,2026-03-19 23:58:39,BUY,Down,0.47,12.79834,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964725.0,2026-03-19 23:58:45,SELL,Up,0.37,12.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964725.0,2026-03-19 23:58:45,SELL,Up,0.38,12.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964725.0,2026-03-19 23:58:45,SELL,Up,0.38,12.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964727.0,2026-03-19 23:58:47,SELL,Up,0.3,51.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964733.0,2026-03-19 23:58:53,BUY,Up,0.35,11.84474,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964739.0,2026-03-19 23:58:59,SELL,Up,0.21,12.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964751.0,2026-03-19 23:59:11,BUY,Up,0.3262,11.85508,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964773.0,2026-03-19 23:59:33,BUY,Up,0.61,16.75947,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964773.0,2026-03-19 23:59:33,BUY,Up,0.6,12.8128,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964785.0,2026-03-19 23:59:45,SELL,Up,0.528725,12.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964791.0,2026-03-19 23:59:51,SELL,Up,0.5156461538461539,13.0,"Bitcoin Up or Down - March 19, 7:55PM-8:00PM ET"
wallet_8,1773964809.0,2026-03-20 00:00:09,SELL,Up,0.52,5.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964811.0,2026-03-20 00:00:11,SELL,Up,0.5,12.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964827.0,2026-03-20 00:00:27,BUY,Up,0.5,11.8125,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964835.0,2026-03-20 00:00:35,SELL,Up,0.41,13.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964835.0,2026-03-20 00:00:35,SELL,Down,0.53,15.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964841.0,2026-03-20 00:00:41,SELL,Down,0.51,11.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964845.0,2026-03-20 00:00:45,BUY,Down,0.54,8.86117,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964847.0,2026-03-20 00:00:47,SELL,Up,0.41,12.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964847.0,2026-03-20 00:00:47,SELL,Up,0.43,10.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964855.0,2026-03-20 00:00:55,BUY,Up,0.35,12.8318,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964855.0,2026-03-20 00:00:55,BUY,Up,0.38,8.87511,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964855.0,2026-03-20 00:00:55,BUY,Up,0.38,8.87511,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964855.0,2026-03-20 00:00:55,SELL,Up,0.33,33.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964855.0,2026-03-20 00:00:55,SELL,Up,0.32,19.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964859.0,2026-03-20 00:00:59,BUY,Up,0.44532,14.7712,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964867.0,2026-03-20 00:01:07,SELL,Down,0.47,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964867.0,2026-03-20 00:01:07,SELL,Down,0.47,29.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964867.0,2026-03-20 00:01:07,BUY,Up,0.48,8.85983,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964867.0,2026-03-20 00:01:07,BUY,Up,0.46444444444444444,8.8608,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964869.0,2026-03-20 00:01:09,BUY,Down,0.51,9.84388,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964869.0,2026-03-20 00:01:09,BUY,Down,0.51,8.85949,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964871.0,2026-03-20 00:01:11,BUY,Down,0.53,13.78283,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964871.0,2026-03-20 00:01:11,SELL,Up,0.41,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964871.0,2026-03-20 00:01:11,SELL,Up,0.41555555555555557,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964871.0,2026-03-20 00:01:11,SELL,Up,0.46,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964873.0,2026-03-20 00:01:13,SELL,Up,0.35,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964873.0,2026-03-20 00:01:13,SELL,Up,0.36,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964873.0,2026-03-20 00:01:13,SELL,Up,0.37,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964873.0,2026-03-20 00:01:13,SELL,Up,0.35,10.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964885.0,2026-03-20 00:01:25,BUY,Up,0.41,9.85372,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964885.0,2026-03-20 00:01:25,BUY,Up,0.41,8.86834,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964893.0,2026-03-20 00:01:33,SELL,Up,0.31,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964893.0,2026-03-20 00:01:33,SELL,Up,0.31,12.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964895.0,2026-03-20 00:01:35,SELL,Up,0.3,10.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964895.0,2026-03-20 00:01:35,SELL,Up,0.3,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964905.0,2026-03-20 00:01:45,SELL,Up,0.25,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964907.0,2026-03-20 00:01:47,BUY,Up,0.35,8.88355,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964907.0,2026-03-20 00:01:47,BUY,Up,0.35,9.87061,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964909.0,2026-03-20 00:01:49,BUY,Up,0.35,9.87061,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964911.0,2026-03-20 00:01:51,BUY,Up,0.4,8.8704,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964911.0,2026-03-20 00:01:51,BUY,Up,0.4,8.8704,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964913.0,2026-03-20 00:01:53,BUY,Up,0.4,8.8704,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964913.0,2026-03-20 00:01:53,BUY,Up,0.49,8.85949,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964913.0,2026-03-20 00:01:53,SELL,Down,0.49,13.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964913.0,2026-03-20 00:01:53,BUY,Up,0.48333333333333334,8.85969,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964913.0,2026-03-20 00:01:53,BUY,Up,0.45,13.78561,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964917.0,2026-03-20 00:01:57,SELL,Down,0.44,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964917.0,2026-03-20 00:01:57,SELL,Down,0.46,14.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964921.0,2026-03-20 00:02:01,SELL,Down,0.35,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964921.0,2026-03-20 00:02:01,SELL,Down,0.36,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964921.0,2026-03-20 00:02:01,SELL,Down,0.36,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964921.0,2026-03-20 00:02:01,SELL,Down,0.33,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964923.0,2026-03-20 00:02:03,SELL,Down,0.31,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964931.0,2026-03-20 00:02:11,BUY,Down,0.38,8.87511,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964939.0,2026-03-20 00:02:19,BUY,Down,0.47,8.86039,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964939.0,2026-03-20 00:02:19,BUY,Down,0.47,10.82937,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964941.0,2026-03-20 00:02:21,BUY,Down,0.47,8.86039,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964943.0,2026-03-20 00:02:23,BUY,Down,0.5,9.84375,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964945.0,2026-03-20 00:02:25,BUY,Down,0.39,4.92926,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964945.0,2026-03-20 00:02:25,SELL,Down,0.33,9.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964945.0,2026-03-20 00:02:25,SELL,Down,0.33,45.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
wallet_8,1773964947.0,2026-03-20 00:02:27,SELL,Down,0.3,10.0,"Bitcoin Up or Down - March 19, 8:00PM-8:05PM ET"
